Gene,IGM-Roche-Avg%GeneCov,0.1%RVIS[EVS],0.1%RVIS%[EVS],EdgeCase[EVS],OEratio%tile[EVS],GenicConstraint[EVS],1.0%ncRVIS[IGM],1.0%ncRVIS%tile[IGM],ncGERP,ncGERP%tile,pcGERP,pcGERP%tile,0.05%_anypopn_RVIS[ExAC],0.05%_anypopn_RVIS%tile[ExAC],OEratio%tile[ExAC],GenicConstraint_mis-z[ExAC],GenicConstraint_mis-z%tile[ExAC],LoF-FDRLoF[EVS],LoF-pLI[ExAC],LoF-pRec[ExAC],LoF-pNull[ExAC]
TNFRSF1B,0.931884,0.09,60.47416844,N,44.88677427,30.11,0.499945558,79.88089391,-0.51241715,75.85583725,0.453301304,89.87068966,0.275625596,67.85133426,42.25663717,1.135984729,35.75857339,0.2595888,0.778880984,0.220801678,0.000317338
DHRS3,0.917151,-0.34,30.37272942,N,11.78631655,19.71,1.372959791,93.89120825,1.856771896,8.483502866,3.7772988,12.37607759,0.615841947,82.44081682,25.80752212,2.021061451,20.82853224,0.2895499,0.661359704,0.333234969,0.005405327
C1orf158,0.999714,1.22,93.13517339,N,68.34497711,62.79,2.024818985,97.05304519,-0.393292477,69.72169154,1.279345524,81.00215517,0.694885237,84.77200169,86.02323009,-0.68520464,80.42798354,0.7755122,1.57E-08,0.032907179,0.967092805
PRAMEF1,0.999527,1.67,96.30219391,N,79.24596483,88.48,1.366249467,93.84209234,-0.27254001,62.93695461,-0.623451378,98.1950431,2.967451208,99.40967412,94.44690265,2.192578589,18.47462277,0.2970041,0.098105164,0.866728022,0.035166815
PRAMEF2,0.998874,5.21,99.84076433,N,67.85714286,88.64,1.292728735,93.23428291,-0.144399563,55.87339288,-0.241389701,95.72198276,3.63240246,99.63255226,93.42920354,-1.263311447,90.10150892,0.322742,0.00056761,0.708417519,0.291014871
PRDM2,0.994926,-0.55,19.81009672,N,65.7552397,65.32,1.128597059,91.58276031,0.141233244,42.09221872,2.648054476,49.34806034,-0.015560001,49.23197398,29.33075221,0.334429566,54.29355281,0.0349602,0.995040619,0.004959381,1.78E-10
KAZN,0.918313,-0.51,21.76810569,N,25.58419658,16.13,1.359477803,93.79297642,-0.963302563,92.09996386,3.334319198,26.19073276,0.049754905,53.84615385,17.52212389,2.809793578,11.34156379,0.01954118,0.144589791,0.855248608,0.000161601
TMEM51,0.999955,-0.34,30.37272942,N,75.52999277,69.86,1.317410928,93.43688605,-0.896075659,90.43734187,2.584233679,51.48168103,0.384815008,73.37509789,88.54535398,0.092233028,60.55967078,0.4646698,0.870759443,0.127507001,0.001733556
EFHD2,0.700751,-0.16,41.6430762,Y,21.68152252,39.36,-0.261025364,39.25589391,0.011249124,47.67387825,2.5641318,52.03663793,0.085378563,56.30986085,20.05530973,2.153556678,19.04526749,0.6406437,0.378995544,0.575502976,0.04550148
CTRC,1,0.02,55.21939137,Y,82.32955914,42.49,-0.225501339,41.45383104,-0.376091988,68.7871121,1.843108093,70.75969828,0.681290972,84.35034034,93.15265487,0.122321557,59.81344307,0.981981,5.22E-06,0.4231791,0.57681568
CELA2A,1,-0.45,24.33356924,N,57.38376295,87.28,0.241905946,70.07612967,0.093844689,44.08529974,1.245632898,81.48168103,0.582725863,81.37461599,83.73893805,0.83064267,42.21673525,0.206436,1.98E-06,0.451643215,0.5483548
CASP9,0.920185,0.82,88.01604152,N,36.48518429,66.37,NA,NA,-1.128715207,95.30128569,1.927917086,68.91163793,0.18534205,62.92994398,90.91814159,-0.326119058,72.13717421,0.3846665,0.003193956,0.947362467,0.049443578
AGMAT,0.746115,0.11,61.90728946,N,34.50373404,48.73,0.430460684,77.6706778,-0.329543047,66.07631538,2.576066339,51.74030172,0.087562203,56.50262032,81.23340708,0.843808301,41.88203018,0.9197284,0.003672625,0.844985585,0.15134179
RSC1A1,1,1.07,91.66666667,N,87.6596001,17.87,-0.119999088,49.08521611,0.46350125,32.00289152,1.565687535,76.25,1.295205638,94.68104331,75.14933628,-1.662808398,93.91495199,0.3947113,1.46E-08,0.059949649,0.940050336
SLC25A34,0.96949,-0.11,45.25831564,N,85.75644423,78.56,-0.288110167,37.56753438,-0.536427926,76.98662674,2.298348321,60.0700431,0.35091694,71.73664237,85.9789823,-0.879309953,84.21947874,0.9411871,0.000948153,0.807452481,0.191599367
FBLIM1,0.98656,0.51,80.23708422,N,64.21344254,62.6,-0.092014451,51.21561886,-0.74428813,85.56823463,1.659331487,74.40732759,-0.066766435,45.72013734,84.38053097,0.410156754,52.27983539,0.4740035,0.00078906,0.928321057,0.070889883
SPEN,0.99941,-2.31,1.209011559,N,42.38135389,4.85,NA,NA,2.609568954,3.382041617,2.527499388,53.13577586,-3.610484336,0.427685079,27.57743363,2.988320592,9.585733882,1.62E-11,1,3.70E-14,1.69E-35
ZBTB17,0.952125,-0.69,15.20405756,N,4.926523729,1.03,-0.584851689,21.21807466,1.37376019,13.79150101,2.932669077,39.96228448,-0.972133615,9.403048009,8.805309735,4.738160709,1.657064472,0.5635605,0.998165365,0.001834626,9.40E-09
C1orf64,1,0.19,66.82000472,Y,18.99542279,52.94,-0.886382224,10.92829077,-0.377067186,68.8335829,0.218493436,91.76724138,0.666300237,83.88048913,55.78539823,-0.678961671,80.36213992,0.6485063,0.010559209,0.615082732,0.374358058
CLCNKA,0.999415,1.54,95.57678698,N,49.33148639,39.27,0.908950318,88.77087426,-0.432893912,71.85418495,1.577993009,76.02909483,0.840615047,88.19348232,58.44026549,1.251085517,33.49245542,0.6352403,2.75E-14,0.066198306,0.933801694
CLCNKB,0.999845,0.7,85.30313753,N,52.83666586,70.99,1.943067417,96.79518664,-0.544820522,77.38421025,1.835646233,70.90517241,1.131022031,92.83175712,49.68473451,0.673901766,45.98628258,0.5451309,7.81E-12,0.411913168,0.588086832
EPHA2,0.969216,-0.63,16.82000472,N,28.76415322,29.33,-0.622471594,19.3762279,0.551978765,29.73614912,3.404021174,23.6637931,-0.329052877,29.78133847,31.68141593,2.142573489,19.17146776,0.01346846,0.738294173,0.261704958,8.69E-07
ARHGEF19,0.910952,1,90.72304789,N,74.24114671,21.71,0.678066044,84.41797642,0.887227725,21.87225693,2.605654261,50.68965517,0.416202632,74.79067526,79.2090708,0.813530847,42.71056241,0.2057986,7.64E-09,0.885084394,0.114915598
RSG1,0.999861,-0.12,45.12856806,N,92.38737654,80.13,0.26994277,71.3654224,-0.869088442,89.61635772,2.860683312,42.40301724,0.401372706,74.13408831,97.97566372,0.008536658,63.00137174,0.8740913,1.08E-06,0.104062183,0.895936735
SPATA21,0.999144,1.31,94.03750885,N,67.59214647,70.43,-0.091679957,51.24017682,-0.057227262,51.28311045,1.087189243,83.49676724,2.051722936,98.34949702,51.94137168,-0.624461591,79.18792867,0.3782889,3.58E-06,0.80562569,0.194370725
NECAP2,0.999897,0.64,83.8995046,N,34.5519152,47.1,0.170263861,66.5336444,0.032230222,46.70315485,2.961374086,39.01939655,0.095840906,57.07487501,34.8340708,0.78133107,43.50068587,0.442041,6.87E-05,0.73206298,0.267868353
MFAP2,1,-0.19,39.67916962,Y,32.96193688,61.01,NA,NA,0.307785131,36.45376155,2.379005993,57.79633621,-0.004905577,50.03313053,59.96128319,0.554152266,48.87791495,0.5605549,0.000124328,0.621321007,0.378554665
ATP13A2,0.951642,-1.16,6.098136353,N,27.35485425,24.55,NA,NA,0.342518241,35.41075025,2.153977807,63.69073276,-0.734739894,14.49912656,36.38827434,1.734023877,25.07544582,0.01337479,0.001204951,0.998791883,3.17E-06
SDHB,0.999764,0.53,80.73248408,N,26.31895929,42.78,-0.588196667,21.021611,0.04577545,46.14034182,3.376115303,24.68211207,0.191437473,63.29739172,65.27654867,0.015044753,62.75994513,0.2256255,0.050102772,0.945230053,0.004667175
PADI2,0.998506,-0.5,21.80938901,N,25.90941942,63.71,1.166460405,92.01866405,-0.177446044,57.64961016,3.181779292,31.43857759,0.55085008,80.21805915,52.0630531,0.252517395,56.38957476,0.1631127,0.000124031,0.997856841,0.002019128
PADI1,1,-0.46,23.69072895,N,81.5104794,91.58,-0.173592416,45.04543222,-0.538908512,77.16734652,1.859415413,70.3987069,0.665974239,83.85639419,78.16924779,-2.136454723,96.48834019,0.6095005,5.27E-11,0.201148237,0.798851763
PADI3,0.998932,1.85,97.1455532,N,90.26740544,80.78,0.704224969,84.99508841,-0.44230466,72.28791243,2.865110457,42.25215517,2.504775347,99.13258237,83.60619469,-0.665268443,80.04389575,0.7541084,4.69E-10,0.348282168,0.651717832
PADI4,0.999491,2.23,98.17173862,N,60.92507829,70.62,0.091100138,62.24214145,-0.460040499,73.29477978,1.740189324,72.87715517,1.131801112,92.84982832,89.48561947,-0.529705579,77.05349794,0.412462,1.30E-09,0.547876116,0.452123883
RCC2,0.832193,-0.67,15.61689078,N,8.070344495,11.93,-1.01982745,8.294449902,0.220415986,39.41240254,3.153452622,32.44073276,-0.869656261,11.324619,6.117256637,3.513798608,5.958847737,0.07838864,0.787633127,0.212355246,1.16E-05
ARHGEF10L,0.985395,-0.76,13.4524652,N,36.10575765,52.29,NA,NA,0.55596028,29.62771725,3.112883158,33.94396552,-0.797231254,12.93897958,24.09292035,1.573638186,27.83539095,0.008092542,0.038306294,0.961693215,4.91E-07
ACTL8,1,-0.07,48.69072895,N,30.09515779,41.63,-0.499261013,25.34381139,-0.674640972,82.95037951,0.027037223,93.39978448,0.601465648,81.92879947,22.40044248,1.545971196,28.27434842,0.5002703,0.077144246,0.872399351,0.050456403
IGSF21,0.948479,-0.6,18.18825195,N,37.82823416,63.49,NA,NA,0.753788854,24.62436103,3.129544217,33.38900862,-0.638001316,17.1314981,50.2710177,0.569055641,48.51577503,0.0316676,0.547298803,0.452090628,0.000610569
KLHDC7A,0.923326,3.14,99.29228592,N,83.45579378,11.98,1.691252564,95.75761297,-0.651334095,81.98481954,1.158699683,82.60775862,1.076815866,92.09686163,83.34623894,1.938233584,22.03566529,0.9238453,2.58E-10,0.040153363,0.959846636
PAX7,0.997708,-1.11,6.782259967,N,23.34979523,16.62,NA,NA,0.563352071,29.41601694,3.147144023,32.67780172,-0.312160652,30.65477983,27.56637168,1.729485004,25.14677641,0.04921076,0.6298293,0.369864652,0.000306048
TAS1R2,0.996786,1.04,91.12998349,N,41.37557215,62.23,0.73773159,85.81777996,-0.387078889,69.39123251,1.589089226,75.75969828,0.814071724,87.5971327,65.90707965,-0.471733747,75.79698217,0.07742984,6.18E-13,0.015937785,0.984062215
ALDH4A1,0.98375,0.21,67.52182118,N,50.66851361,83.32,2.536727226,98.19499018,-1.343692881,97.64547942,2.900620091,41.1799569,0.400426735,74.07987471,90.77433628,-0.583122084,78.31550069,0.1971975,0.000434044,0.99152781,0.008038146
UBR4,0.996073,-7.5,0.011795235,N,19.7301855,0.61,-0.713446838,15.81532417,1.185724717,16.51262457,3.939085601,8.712284483,-8.78285343,0.006023734,17.15707965,5.977937185,0.455418381,3.02E-14,1,2.43E-23,4.94E-62
EMC1,0.999779,NA,NA,NA,NA,NA,-0.866867056,11.3089391,-0.183052901,57.98523261,3.547283608,18.94935345,-0.475723953,22.75164147,42.1460177,1.326631326,32.09876543,NA,6.04E-14,0.93520674,0.06479326
MRTO4,0.990336,-0.34,30.37272942,N,36.17802939,84.34,1.439071888,94.38850688,-0.473364179,73.95053441,3.38993617,24.22413793,-0.097535388,43.55761701,46.13938053,-0.933444532,85.15775034,0.1012904,0.86997792,0.129656256,0.000365824
AKR7A3,0.999676,1.89,97.30478887,N,55.16742954,67.05,-0.169808037,45.43222004,-0.597698664,79.78003821,1.571317832,76.14224138,1.208039422,93.83169689,91.80309735,0.661941611,46.21124829,0.2894911,6.14E-10,0.034792274,0.965207725
AKR7A2,0.958994,0.71,85.68058504,N,69.3567815,64.85,NA,NA,-0.761340871,86.18268188,2.066880731,65.67887931,0.943876024,90.06686344,88.95464602,0.665585008,46.1399177,0.6270932,3.56E-06,0.353766595,0.646229846
PQLC2,0.999527,0.17,65.9648502,N,14.32185016,29.68,NA,NA,-0.794669855,87.26183715,2.616970796,50.32327586,-0.292475751,31.61255346,39.71792035,0.919343409,40.27434842,0.440651,0.000146809,0.864831956,0.135021235
NBL1,0.998123,0.01,54.94810097,Y,15.48422067,33.56,0.2502868,70.36468566,-0.353031565,67.41364176,1.961475262,68.25431034,-0.186256481,37.69652431,31.58185841,0.78602974,43.43484225,NA,0.108864873,0.776589166,0.114545962
HTR6,0.965494,-0.65,16.35999056,N,20.70585401,12.75,NA,NA,-0.28812585,63.75793876,2.443702757,55.89978448,-0.306848218,30.97403771,75.23230088,1.635168716,26.75994513,0.8591788,0.001067254,0.604391445,0.394541301
TMCO4,0.999598,0.45,78.05496579,N,64.40014454,91.79,-0.237445448,40.74778978,-0.981342696,92.60597924,2.409267859,56.91810345,1.733914123,97.34955726,76.9800885,-0.61129854,78.91906722,0.4218451,9.98E-13,0.143020534,0.856979466
RNF186,0.999967,0.69,85.09672092,N,85.77451217,90.9,0.319076923,73.42829077,-0.421583634,71.34816957,1.291170349,80.81357759,0.920605111,89.54279863,28.89380531,-0.036443919,64.10973937,0.8801104,0.015478324,0.694222283,0.290299393
PLA2G2E,1,0.13,63.00424628,Y,14.91206938,53.36,0.0294128,58.47249509,-0.295558472,64.17617597,2.432318427,56.28232759,0.494007668,77.97120655,91.84734513,0.264170852,56.12071331,0.6333723,0.000343166,0.374130935,0.625525899
PLA2G2A,1,0.01,54.94810097,Y,46.85015659,74.97,-0.065840502,52.77504912,-0.969151652,92.23937626,-0.621630599,98.18426724,0.333743376,70.91139088,19.60176991,1.094845484,36.70233196,0.3683085,0.398124558,0.561882538,0.039992904
PLA2G5,1,-0.32,31.45789101,Y,33.52204288,80.05,-0.072005963,52.37598232,-0.610394735,80.2860536,1.562745958,76.28771552,-0.314186872,30.58249503,98.21902655,0.203878646,57.81069959,0.2601756,0.000190275,0.474147037,0.525662688
PLA2G2D,1,1.1,91.95564992,N,44.23030595,74.03,-0.025622336,55.26768173,-0.670814522,82.80064026,1.04451674,83.92780172,0.456360435,76.44720198,31.4159292,-0.805826494,82.93552812,0.3650377,0.000177683,0.460287324,0.539534993
PLA2G2F,0.999535,0.19,66.82000472,Y,41.82727054,44.76,-0.577570259,21.52504912,-0.840629473,88.70759539,2.004350762,67.23599138,0.348734709,71.6523101,92.51659292,-0.976798118,85.78326475,0.915941,2.10E-06,0.150458918,0.849538983
UBXN10,0.999153,-0.23,37.11370606,Y,98.31365936,82.5,-1.348727424,4.088899804,-0.432083779,71.818041,1.240274439,81.5625,0.261415683,67.06222517,59.19247788,-0.171832172,68.1042524,0.9526253,0.000293935,0.566121715,0.43358435
CAMK2N1,0.859947,0.1,60.95777306,N,NA,41.68,NA,NA,2.118319034,6.335519182,3.114822041,33.87931034,0.062889226,54.75573761,16.32743363,1.707345381,25.52537723,NA,0.138563182,0.62527489,0.236161928
MUL1,0.999563,0.02,55.60863411,N,52.39099012,68.91,1.303175064,93.33251473,-1.552730902,98.85372025,3.603080242,17.24137931,-0.073481194,45.32257093,35.82411504,1.087415145,36.8175583,0.5384512,3.49E-06,0.350442134,0.649554376
FAM43B,0.427289,NA,NA,NA,NA,15.65,-0.734345137,15.24435167,0.494929869,31.13027315,2.529226167,53.08728448,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDA,1,-0.25,35.74545883,N,47.66923633,97.37,0.565787193,81.91920432,-0.886682589,90.15851707,2.614265208,50.43103448,0.329212276,70.69453647,89.41371681,-0.430663786,74.80932785,0.1827397,0.787227682,0.206303216,0.006469102
PINK1,0.810594,-0.46,23.62585515,N,69.83257046,85.32,1.447415309,94.44990177,-0.670744212,82.79031342,2.496132396,54.29956897,0.47946615,77.36280947,63.77212389,0.076791883,61.05349794,0.571649,4.08E-07,0.587542005,0.412457586
DDOST,0.999946,-0.4,26.85185185,N,40.37581306,67.85,-0.121424593,48.9747053,-0.406118817,70.46006093,3.184243067,31.37392241,-0.528811667,20.57707367,57.53318584,0.358304476,53.61865569,0.04395116,0.134980574,0.860596218,0.004423208
KIF17,0.991447,0.84,88.30502477,N,78.74608528,63.54,NA,NA,-0.556145484,77.98316724,2.255734853,61.27693966,1.471793301,96.09662069,68.93252212,1.081278319,36.97119342,0.03240592,3.34E-13,0.144517332,0.855482668
EIF4G3,0.999857,0.3,71.70323189,N,48.72922187,15.38,-0.901672859,10.55992141,3.717901762,0.418237208,3.872316896,10.11314655,-1.286347726,5.541834829,21.11725664,2.301555486,17.09190672,0.001145818,0.999999907,9.35E-08,1.34E-20
ECE1,0.9732,-0.69,15.32200991,N,41.5020477,24,NA,NA,-1.030713909,93.50957815,3.357283717,25.28017241,-0.194857254,37.22667309,17.71017699,2.956706512,9.9478738,0.04364805,0.999768646,0.000231354,6.05E-11
NBPF3,0.999095,3.6,99.52819061,N,96.44061672,42.43,-0.321756504,35.41257367,-0.196986881,58.72876543,-0.550538883,97.92564655,0.909975745,89.36811035,89.60730088,1.319650271,32.22496571,0.6471566,1.98E-11,0.378787942,0.621212058
ALPL,0.998807,0.0000761,53.98089172,N,26.19248374,15.99,1.033792029,90.48379175,0.68546285,26.2146951,2.766443552,45.43642241,-0.638001316,17.1314981,35.65818584,1.655041776,26.4526749,0.3025523,0.001106496,0.988603965,0.010289539
RAP1GAP,0.983287,-0.73,14.24274593,N,19.98915924,26.39,-0.596231016,20.64710216,0.567780471,29.31791191,3.318118247,26.71875,-0.601137205,18.33022107,19.10951327,2.456434974,15.14403292,0.004768547,0.974156915,0.025843034,5.07E-08
CELA3B,1,1.73,96.59707478,N,82.20910624,88.17,0.246856102,70.25417485,0.041637879,46.31073475,1.695667491,73.70689655,1.864382271,97.88566954,94.15376106,0.014148894,62.79835391,0.3821519,2.12E-10,0.035783176,0.964216824
CELA3A,0.999435,-0.36,29.31115829,N,28.17995664,83.95,1.797393612,96.29174853,-0.068206875,51.78396241,1.152809444,82.69396552,1.047761147,91.70531896,76.67588496,-0.565939613,77.92592593,0.6024123,9.82E-08,0.312809271,0.68719063
CDC42,1,-0.1,46.20193442,Y,0.415562515,20.59,-0.512515144,24.66232809,2.256040437,5.395776321,4.71312029,0.554956897,-0.210311488,36.33516053,0.193584071,3.229705629,7.791495199,0.4053414,0.656574472,0.337780293,0.005645235
WNT4,0.923426,-0.82,11.67728238,N,5.932305469,18.41,0.856862672,87.88678782,0.431757071,32.82387566,3.150309294,32.55926724,-0.457269498,23.52870309,12.88163717,2.905138873,10.45816187,0.3829215,0.153837856,0.829593396,0.016568748
ZBTB40,0.999612,-0.64,16.73743808,N,68.05589015,28.89,0.274499943,71.62328094,-0.753963538,85.86771312,2.615872254,50.35560345,-1.144793821,7.059815674,44.06526549,0.782043261,43.48971193,0.2185322,1.21E-05,0.999514312,0.000473567
EPHA8,0.958779,0.13,63.21066289,N,59.4314623,52.56,0.679704185,84.48551081,0.531852178,30.2628182,2.691345443,48.06573276,-0.162073967,39.08198301,87.3340708,0.572495172,48.42249657,0.006509765,1.14E-08,0.983030391,0.016969598
C1QA,0.996633,-0.14,43.29440906,Y,46.79595278,45.13,0.222599393,69.21046169,-0.299519892,64.39820313,1.53583874,76.76185345,0.188472005,63.11065598,26.83628319,1.593204373,27.44581619,0.2869437,0.049789979,0.859076868,0.091133153
C1QC,1,-0.58,18.44184949,N,42.09828957,67.77,0.720433438,85.41257367,0.095337465,44.01817525,1.683307507,73.92241379,-0.389476927,26.83573279,23.13053097,0.720617089,45.02057613,0.2748079,0.017381903,0.716867304,0.265750793
C1QB,0.985808,-0.05,50.01179523,N,5.763671404,31.07,0.027237428,58.28217092,0.264171534,37.97697114,1.328312727,80.3825431,-0.171262023,38.5579182,15.70243363,1.286438699,32.8175583,0.543172,0.085881049,0.760911037,0.153207914
EPHB2,0.977728,-1.46,3.862939372,N,15.37581306,6.18,-0.361999115,32.80329077,1.270556707,15.32503743,3.59497454,17.48922414,-1.758156751,2.698632612,20.44800885,3.452815075,6.381344307,0.006917153,0.999948635,5.14E-05,7.64E-12
HTR1D,1,-0.54,20.53550366,N,58.90146953,56.84,0.358396865,75.01841847,0.127970144,42.62921464,2.75592509,45.78125,0.317019306,70.07409192,76.69800885,-0.302143294,71.52812071,0.6026331,0.813006425,0.182416617,0.004576958
HNRNPR,1,-0.45,24.00330267,Y,2.836665864,3.38,-0.733188101,15.29960707,3.888265984,0.258171116,4.699969452,0.587284483,-0.74625035,14.20998735,8.346238938,3.560025001,5.646090535,0.1662203,0.999079074,0.000920917,8.66E-09
ZNF436,1,-0.47,23.25430526,N,91.05034931,68.09,-0.229669196,41.22053045,1.374146337,13.78633758,3.483056793,21.07758621,-0.412908334,25.54063008,35.58628319,0.617582447,47.33058985,0.2262771,0.304488387,0.691521547,0.003990066
ASAP3,0.942611,-0.19,39.25454117,N,64.50252951,43.97,-0.11854575,49.23256385,-0.061731967,51.49997418,2.471013369,55.05926724,-0.048187246,46.83452804,85.49225664,0.873879407,41.21262003,0.04413131,2.36E-10,0.992406373,0.007593627
E2F2,0.88693,1.22,93.15876386,N,56.23946037,15.88,-0.034323548,54.78880157,0.07303775,44.94242784,2.505943376,53.91702586,-0.437744673,24.40214445,18.52876106,0.9524307,39.64334705,0.3458514,0.914702778,0.085174896,0.000122325
ID3,1,0.53,80.73248408,N,35.59985546,64.92,-0.270256065,38.59896857,2.62931088,3.309753705,3.724082337,13.76616379,0.183941289,62.85765918,22.53318584,-0.178455776,68.28532236,0.6459833,0.688794338,0.292815042,0.01839062
RPL11,1,-0.05,49.38664779,Y,1.318959287,21.6,0.111850537,63.59896857,0.156929067,41.60685702,3.881671836,9.913793103,-0.231399056,35.17257997,2.632743363,1.638584384,26.71056241,0.4477823,0.725843321,0.271290852,0.002865827
TCEB3,0.952174,0.96,90.17456947,N,65.18308841,64.37,-0.589958432,20.94179764,0.356272476,34.95120566,2.348563703,58.66918103,0.087399875,56.47852539,35.32079646,1.225187897,34.03566529,0.000594528,0.999991942,8.06E-06,8.39E-14
PITHD1,0.789041,NA,NA,NA,NA,74.58,-0.424317118,29.39587426,1.286439834,15.07202974,4.396164242,2.235991379,-0.165168851,38.96150834,31.63163717,1.578149278,27.76406036,NA,0.102416723,0.864709706,0.032873571
LYPLA2,1,-0.3,32.61972163,Y,2.445193929,25.07,-0.991991906,8.84086444,1.387786294,13.61594465,3.650882104,15.87823276,-0.22390157,35.60628878,12.45022124,1.881324317,22.781893,0.2689819,0.979519145,0.020463866,1.70E-05
GALE,0.999898,-0.56,19.72753008,N,62.49096603,88.07,NA,NA,-0.00520141,48.44839159,3.201372217,30.67887931,-0.115656484,42.16613457,88.97123894,-0.172623119,68.13717421,0.04699698,3.27E-08,0.176125764,0.823874203
HMGCL,0.9979,-0.6,17.74593064,N,11.26234642,65.31,-0.425570055,29.30378193,-0.641640668,81.66985078,3.00383501,37.66163793,-0.47304596,22.83597374,67.46681416,-0.493890569,76.25788752,0.2227462,0.002562529,0.932213321,0.06522415
FUCA1,0.901336,0.66,84.55414013,N,54.63743676,33.82,-0.071013824,52.41281925,-0.470054944,73.72334383,1.609619784,75.35560345,-0.024591102,48.62960063,91.71460177,1.004748698,38.55144033,0.5262685,3.39E-08,0.320516513,0.679483454
CNR2,0.999996,0.09,60.47416844,N,19.56757408,63.27,4.847487014,99.62549116,-0.280338705,63.25192337,2.265766521,61.0237069,-0.160798272,39.19643395,45.17699115,-0.199784653,68.86145405,0.3906005,0.000110726,0.370934491,0.628954783
PNRC2,0.999865,NA,NA,NA,NA,24.47,-0.860924921,11.46856582,0.635166845,27.44875303,2.580081132,51.62176724,NA,NA,NA,NA,NA,NA,NA,NA,NA
